DATASET,NLME_RESULT_ID,NLME_CURVE_ID,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,COMPANY_ID,WEBRELEASE,MIN_CONC,MAX_CONC,LN_IC50,AUC,RMSE,Z_SCORE,IC50_uM,sensitivity,outlier
GDSC2,343,15946492,683667,PFSK-1,SIDM01132,MB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.070185,0.875065,0.155409,-1.078471,0.9322213430038709,Medium,False
GDSC2,343,15946757,684052,A673,SIDM00848,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.723062,0.966021,0.131119,-0.135486,5.601654497008866,Low,False
GDSC2,343,15947043,684057,ES5,SIDM00263,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.510682,0.959611,0.083985,-0.247167,4.529819077700907,Low,False
GDSC2,343,15947296,684059,ES7,SIDM00269,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.511231,0.96038,0.051783,-0.246879,4.532306631145506,Low,False
GDSC2,343,15947578,684062,EW-11,SIDM00203,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.508022,0.94152,0.055882,-0.248566,4.517785770348239,Low,False
GDSC2,343,15947858,684072,SK-ES-1,SIDM01111,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.88715,0.947425,0.161026,-0.575053,2.428199412065498,Medium,False
GDSC2,343,15948138,687448,COLO-829,SIDM00909,SKCM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.203167,0.916057,0.087557,0.116978,9.053641024945906,Low,False
GDSC2,343,15948417,687452,5637,SIDM00807,BLCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.109072,0.958286,0.083951,0.067498,8.240590467242855,Low,False
GDSC2,343,15948698,687455,RT4,SIDM01085,BLCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.049202,0.984807,0.052942,0.561868,21.098501099071317,Low,False
GDSC2,343,15948979,687457,SW780,SIDM01160,BLCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.060963,0.952524,0.015377,0.0422,7.8535291184684715,Low,False
GDSC2,343,15949260,687459,TCCSUP,SIDM01190,BLCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.654051,0.963116,0.094034,0.354077,14.21149295105275,Low,False
GDSC2,343,15949543,687505,C-33-A,SIDM00889,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.466909,0.97381,0.07884,0.255668,11.785960087771883,Low,False
GDSC2,343,15949822,687506,C-4-I,SIDM00905,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.664051,0.966862,0.095276,-0.166518,5.280659525235308,Low,False
GDSC2,343,15950104,687514,ME-180,SIDM00627,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.780562,0.951952,0.094018,-0.10525,5.933189934528633,Low,False
GDSC2,343,15950384,687561,42-MG-BA,SIDM00982,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.768106,0.979913,0.091631,0.414053,15.928436962610155,Low,False
GDSC2,343,15950664,687562,8-MG-BA,SIDM00998,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.934227,0.974636,0.116041,-0.024445,6.918693837449108,Low,False
GDSC2,343,15950945,687563,A172,SIDM00799,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.323274,0.963666,0.066632,0.180137,10.209044060231237,Low,False
GDSC2,343,15951226,687568,GB-1,SIDM00581,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.232005,0.963956,0.075839,0.657996,25.33039352959285,Low,False
GDSC2,343,15951509,687586,T98G,SIDM01171,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.367434,0.972949,0.037697,0.203359,10.669977963125982,Low,False
GDSC2,343,15951789,687588,U-118-MG,SIDM01193,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.334941,0.967387,0.081661,0.712125,28.07672664806032,Low,False
GDSC2,343,15952050,687590,U-87-MG,SIDM01189,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.780598,0.969302,0.086931,0.420622,16.128663005242235,Low,False
GDSC2,343,15952251,687592,YKG-1,SIDM00315,GBM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.832867,0.952256,0.083283,-0.077745,6.251784856381535,Low,False
GDSC2,343,15952431,687596,ChaGo-K-1,SIDM00924,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.912402,0.984514,0.059329,0.489932,18.400944595330483,Low,False
GDSC2,343,15952674,687600,NCI-H720,SIDM01120,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.633827,0.920403,0.081644,-0.708264,1.8848099621836016,Medium,False
GDSC2,343,15952953,687777,Calu-3,SIDM00922,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.051192,0.925873,0.088651,0.037061,7.777165965184371,Low,False
GDSC2,343,15953233,687780,COR-L23,SIDM00512,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.014378,0.946861,0.114196,0.017703,7.496063379426773,Low,False
GDSC2,343,15953515,687787,LK-2,SIDM00548,LUSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.873667,0.950169,0.061282,-0.05629,6.512132659255259,Low,False
GDSC2,343,15953724,687794,NCI-H1437,SIDM00734,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.533827,0.949348,0.085214,-0.234997,4.6358844469264,Low,False
GDSC2,343,15953975,687798,NCI-H1623,SIDM00747,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.755712,0.944456,0.064787,-0.118317,5.7875670230390925,Low,False
GDSC2,343,15954146,687799,NCI-H1648,SIDM00746,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.479652,0.982101,0.035607,0.788222,32.448428057854514,Low,False
GDSC2,343,15954425,687800,NCI-H1650,SIDM00745,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.624499,0.941565,0.1131,0.338537,13.797659826591552,Low,False
GDSC2,343,15954706,687802,NCI-H1693,SIDM00742,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.617261,0.884896,0.115738,-0.191122,5.039268839340721,Low,False
GDSC2,343,15954916,687804,NCI-H1770,SIDM00737,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.640972,0.939188,0.125537,-0.704507,1.8983251548923676,Medium,False
GDSC2,343,15955055,687807,NCI-H1838,SIDM00769,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.779533,0.96593,0.024724,0.945915,43.79558442123814,Low,False
GDSC2,343,15955338,687812,NCI-H2085,SIDM00709,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.438702,0.977404,0.023071,0.766688,31.146503757199625,Low,False
GDSC2,343,15955616,687815,NCI-H2170,SIDM00716,LUSC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.806933,0.977924,0.038981,0.43447,16.55905364031219,Low,False
GDSC2,343,15955896,687816,NCI-H2228,SIDM00729,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.366279,0.960718,0.049335,0.728604,28.97052691748876,Low,False
GDSC2,343,15956066,687819,NCI-H2342,SIDM00727,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.724761,0.968153,0.048675,0.39126,15.252768079626737,Low,False
GDSC2,343,15956234,687820,NCI-H2347,SIDM00726,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.487809,0.917078,0.070511,0.266658,12.034878793296702,Low,False
GDSC2,343,15956515,687821,NCI-H2405,SIDM00724,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.943774,0.919442,0.068136,0.506429,18.98736959578089,Low,False
GDSC2,343,15956796,687829,NCI-H661,SIDM01122,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.81105,0.951961,0.056471,-0.089218,6.116866771597843,Low,False
GDSC2,343,15957077,687980,COR-L311,SIDM00509,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.13528,0.882339,0.120214,-1.112702,0.8734713054792291,Medium,False
GDSC2,343,15957360,687983,DMS-114,SIDM00865,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.988627,0.960698,0.081467,0.004162,7.305496426661644,Low,False
GDSC2,343,15957640,687985,DMS-273,SIDM00522,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.223787,0.970158,0.128718,0.127821,9.242265134157902,Low,False
GDSC2,343,15957921,687995,NCI-H1048,SIDM00654,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.871175,0.806625,0.145975,-1.499675,0.41845957027152464,Medium,False
GDSC2,343,15958202,687997,NCI-H1092,SIDM00653,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.104134,0.848229,0.14032,-1.096323,0.9011045413221896,Medium,False
GDSC2,343,15958480,688006,NCI-H1694,SIDM00741,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.267284,0.953685,0.092109,-0.375159,3.5511944085061633,Low,False
GDSC2,343,15958737,688010,NCI-H1963,SIDM00760,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-3.266635,0.524422,0.128884,-2.759334,0.03813453412150568,High,False
GDSC2,343,15959004,688011,NCI-H2029,SIDM00735,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.889671,0.971261,0.156103,-0.047875,6.617191266951274,Low,False
GDSC2,343,15959257,688013,NCI-H209,SIDM00706,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-2.384359,0.640886,0.117111,-2.295387,0.09214802753804048,High,False
GDSC2,343,15959538,688014,NCI-H2141,SIDM00699,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.479606,0.93557,0.125861,-0.263508,4.3912152012473555,Low,False
GDSC2,343,15959747,688015,NCI-H2171,SIDM00733,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.1533,0.935816,0.077409,-0.960951,1.1656746288812891,Medium,False
GDSC2,343,15960002,688018,NCI-H2227,SIDM00730,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.622987,0.923954,0.075725,-0.188111,5.0682064620636815,Low,False
GDSC2,343,15960259,688021,NCI-H345,SIDM00719,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.5322,0.917857,0.099404,-0.235852,4.628347995496984,Low,False
GDSC2,343,15960512,688023,NCI-H446,SIDM00965,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.035729,0.939055,0.117491,-0.496923,2.817159196283075,Low,False
GDSC2,343,15960791,688025,NCI-H526,SIDM01128,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,-0.947697,0.817426,0.131729,-1.539913,0.38763271441955,Medium,False
GDSC2,343,15960961,688026,NCI-H64,SIDM01126,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.997446,0.952364,0.113769,0.008799,7.370208528246837,Low,False
GDSC2,343,15961129,688027,NCI-H69,SIDM01121,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.317147,0.938976,0.094874,-0.348938,3.7327566165865536,Low,False
GDSC2,343,15961411,688031,NCI-H82,SIDM01131,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.475249,0.987689,0.06436,0.260053,11.884666026539994,Low,False
GDSC2,343,15961691,688058,NCI-H2052,SIDM00713,MESO,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.377073,0.955324,0.069209,0.208427,10.773323152702062,Low,False
GDSC2,343,15961971,688086,SK-N-DZ,SIDM01100,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.544478,0.963943,0.077696,-0.229396,4.685525144420219,Low,False
GDSC2,343,15962142,688087,SK-N-FI,SIDM01099,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.865876,0.954777,0.06912,-0.060387,6.461593763615943,Low,False
GDSC2,343,15962422,688121,VA-ES-BJ,SIDM01179,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.51614,0.974033,0.059622,0.807409,33.65427193368895,Low,False
GDSC2,343,15962705,713869,VMRC-LCD,SIDM00320,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.394612,0.959394,0.018437,0.21765,10.963943223724932,Low,False
GDSC2,343,15963216,713880,SBC-5,SIDM00368,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.356966,0.962597,0.150137,-0.328,3.884390165729121,Low,False
GDSC2,343,15963425,713885,SBC-1,SIDM00365,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.914419,0.957987,0.058053,-0.034861,6.782996730839367,Low,False
GDSC2,343,15963675,713899,LU-135,SIDM00294,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.456053,0.979748,0.12528,0.249959,11.65870370250855,Low,False
GDSC2,343,15963845,717431,SK-N-SH,SIDM01098,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.498232,0.890203,0.104158,-0.779567,1.6458089067818622,Medium,False
GDSC2,343,15964054,722045,NCI-H2030,SIDM00715,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.20723,0.96913,0.069891,0.644968,24.71054313175618,Low,False
GDSC2,343,15964305,722046,NCI-H2122,SIDM00702,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.757118,0.935542,0.106576,-0.643431,2.132122580084486,Medium,False
GDSC2,343,15964514,722058,NCI-H1734,SIDM00739,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.254358,0.986143,0.040679,0.143897,9.529173616473507,Low,False
GDSC2,343,15964765,722066,NCI-H650,SIDM01124,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.717511,0.964247,0.136207,-0.138406,5.570645857000261,Low,False
GDSC2,343,15964975,724812,T24,SIDM01184,BLCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.453023,0.983909,0.024616,0.774219,31.595762073468382,Low,False
GDSC2,343,15965225,724825,NCI-H929,SIDM01148,MM,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.704903,0.94121,0.042766,-0.670889,2.023650381314789,Medium,False
GDSC2,343,15965507,724828,SK-N-AS,SIDM01101,NB,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.114447,0.972205,0.065062,0.596178,22.52097281133704,Low,False
GDSC2,343,15965789,724831,NCI-H1299,SIDM00649,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.97154,0.970471,0.038536,0.52103,19.521960277596772,Low,False
GDSC2,343,15966071,724834,NCI-H2087,SIDM00708,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.54268,0.973021,0.039498,0.821365,34.559414422537856,Low,False
GDSC2,343,15966241,724838,UM-UC-3,SIDM01182,BLCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.932091,0.960184,0.044775,-0.025568,6.903931279437116,Low,False
GDSC2,343,15966521,724839,SW756,SIDM01174,CESC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.52972,0.968924,0.066721,0.81455,34.11441424135693,Low,False
GDSC2,343,15966804,724855,NCI-H727,SIDM01119,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.950228,0.974035,0.042024,1.035675,51.947209448476436,Low,False
GDSC2,343,15967084,724859,Calu-6,SIDM00921,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.011616,0.976248,0.032521,1.067957,55.236059951910725,Low,False
GDSC2,343,15967366,724863,LU-65,SIDM00547,UNCLASSIFIED,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.998772,0.977235,0.039263,1.061203,54.53114465462621,Low,False
GDSC2,343,15967648,724866,NCI-H1355,SIDM00645,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.521465,0.939178,0.045564,0.284356,12.446817901487549,Low,False
GDSC2,343,15967930,724868,NCI-H1792,SIDM00771,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,1.828623,0.970504,0.055425,-0.079977,6.225308504010753,Low,False
GDSC2,343,15968190,724869,HPAF-II,SIDM00669,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,3.146067,0.913716,0.138021,0.612805,23.24446408938924,Low,False
GDSC2,343,15968459,724870,MIA-PaCa-2,SIDM00505,PAAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,10.0,3.237991,0.943715,0.118933,0.661144,25.48247599395638,Low,False
GDSC2,343,15968740,724872,SHP-77,SIDM01078,SCLC,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.43674,0.921641,0.090069,-0.811903,1.5476536347960663,Medium,False
GDSC2,343,15968910,724873,NCI-H2009,SIDM00756,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.451903,0.980665,0.043984,0.77363,31.560394629411853,Low,False
GDSC2,343,15969118,724874,NCI-H2291,SIDM00728,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,3.074215,0.939774,0.063664,0.575021,21.632893423065628,Low,False
GDSC2,343,15969369,724878,SW1573,SIDM01163,LUAD,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,4.011675,0.970111,0.057771,1.067987,55.239318975588155,Low,False
GDSC2,343,15969651,735784,TE-5,SIDM00347,ESCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.189371,0.956107,0.069477,0.109724,8.929594632847387,Low,False
GDSC2,343,15969934,749709,HCC1954,SIDM00872,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,1.971214,0.97177,0.091333,-0.004995,7.17938697579956,Low,False
GDSC2,343,15970219,749710,HCC1143,SIDM00866,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.910819,0.982919,0.078394,1.014952,49.93983595477918,Low,False
GDSC2,343,15970502,749711,HCC1187,SIDM00885,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,2.270133,0.978043,0.100423,0.152193,9.680688259994367,Low,False
GDSC2,343,15970679,749712,HCC1395,SIDM00884,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,2.663474,0.97006,0.097641,0.359032,14.346040775632881,Low,False
GDSC2,343,15970891,749713,HCC1599,SIDM00877,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.387655,0.974755,0.064127,0.739845,29.59646711548066,Low,False
GDSC2,343,15971149,749714,HCC1937,SIDM00874,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,2.848458,0.964618,0.079886,0.456306,17.261144623541895,Low,False
GDSC2,343,15971428,749715,HCC2157,SIDM00774,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.001001,1.0,0.235767,0.916422,0.100816,-0.917585,1.2658793259196104,Medium,False
GDSC2,343,15971628,749716,HCC2218,SIDM00772,BRCA,1909,Venetoclax,BCL2,Apoptosis regulation,1046,Y,0.000977,1.0,3.227945,0.992662,0.069675,0.655861,25.22776061765389,Low,False
